gender,age,age_o,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,met,decision,decision_o,match
female,24,28,Law,40.0,15.0,20.0,10.0,5.0,10.0,8.0,8,9.0,8.0,9,7.0,8,8,9,8,9,7,7,7,6,6,6,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4,3,6.5,0,0,1,0
female,24,28,Law,40.0,20.0,20.0,20.0,0.0,0.0,8.0,8,8.0,8.0,7,7.0,8,8,9,8,9,4,5,6,4,5,5,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4,3,5.0,0,0,1,0
female,24,23,Law,20.0,25.0,25.0,10.0,10.0,10.0,8.0,10,10.0,10.0,10,8.0,8,8,9,8,9,9,8,7,10,9,8,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4,3,8.5,1,1,1,1
female,27,24,Psychology,25.0,35.0,30.0,10.0,0.0,0.0,5.0,6,7.0,4.0,4,3.0,7,5,9,9,7,5,7,7,6,9,5,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,0,0,5.0,0,0,0,0
female,27,24,Psychology,25.0,15.0,25.0,25.0,15.0,15.0,7.0,6,6.0,7.0,7,8.0,7,5,9,9,7,5,7,9,5,4,6,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,0,0,6.0,0,0,1,0
female,27,28,Psychology,25.0,15.0,25.0,15.0,0.0,20.0,9.0,8,8.0,8.0,8,7.0,7,5,9,9,7,8,8,9,5,9,6,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,0,0,8.0,0,0,1,0
female,27,30,Psychology,20.0,20.0,25.0,25.0,5.0,5.0,5.0,7,7.0,6.0,5,5.0,7,5,9,9,7,7,9,8,7,8,8,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,0,0,6.0,0,0,1,0
female,27,22,Psychology,30.0,15.0,25.0,25.0,5.0,0.0,5.0,6,8.0,5.0,8,3.0,7,5,9,9,7,7,8,7,9,6,4,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,0,0,7.0,0,0,0,0
female,27,25,Psychology,20.0,20.0,20.0,20.0,5.0,15.0,7.0,7,8.0,7.0,7,6.0,7,5,9,9,7,6,8,9,9,6,6,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,0,0,7.0,0,0,1,0
female,27,23,Psychology,25.0,10.0,35.0,15.0,0.0,15.0,8.0,7,7.0,9.0,5,4.0,7,5,9,9,7,5,6,7,6,7,5,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,0,0,5.0,0,0,0,0
female,27,21,Psychology,15.0,20.0,15.0,30.0,5.0,15.0,6.0,7,7.0,7.0,6,5.0,7,5,9,9,7,4,7,6,6,9,4,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,0,0,5.0,0,0,1,0
female,27,28,Psychology,40.0,15.0,20.0,10.0,5.0,10.0,8.0,9,9.0,8.0,9,7.0,7,5,9,9,7,7,6,9,8,9,9,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,0,0,7.0,0,0,1,0
female,27,28,Psychology,40.0,20.0,20.0,20.0,0.0,0.0,7.0,8,8.0,7.0,8,6.0,7,5,9,9,7,7,6,9,8,9,9,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,0,0,7.0,0,0,1,0
female,27,23,Psychology,20.0,25.0,25.0,10.0,10.0,10.0,6.0,8,10.0,8.0,7,7.0,7,5,9,9,7,8,8,7,9,7,5,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,0,0,7.0,0,0,0,0
female,30,25,Educational Psychology,25.0,20.0,25.0,20.0,10.0,0.0,6.0,10,10.0,8.0,5,3.0,6,8,6,8,8,6,8,7,10,7,4,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,1,8.0,0,1,0,0
female,30,23,Educational Psychology,20.0,25.0,20.0,15.0,10.0,10.0,6.0,10,10.0,8.0,10,6.0,6,8,6,8,8,6,8,6,6,6,5,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,1,5.0,0,0,0,0
female,30,24,Educational Psychology,25.0,35.0,30.0,10.0,0.0,0.0,4.0,4,7.0,3.0,6,4.0,6,8,6,8,8,5,7,7,5,7,5,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,1,6.0,0,1,0,0
female,30,24,Educational Psychology,25.0,15.0,25.0,25.0,15.0,15.0,6.0,7,7.0,6.0,6,8.0,6,8,6,8,8,5,6,6,2,5,7,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,1,4.0,0,0,1,0
female,30,28,Educational Psychology,25.0,15.0,25.0,15.0,0.0,20.0,6.0,5,7.0,5.0,7,5.0,6,8,6,8,8,6,6,7,3,7,3,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,1,5.0,0,0,0,0
female,30,26,Educational Psychology,20.0,35.0,20.0,10.0,10.0,5.0,6.0,8,7.0,8.0,8,8.0,6,8,6,8,8,8,7,9,5,6,4,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,1,6.0,0,0,0,0
female,30,30,Educational Psychology,20.0,20.0,25.0,25.0,5.0,5.0,5.0,6,7.0,6.0,6,3.0,6,8,6,8,8,4,5,6,7,7,4,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,1,6.0,0,0,1,0
female,30,25,Educational Psychology,20.0,20.0,20.0,20.0,5.0,15.0,7.0,7,8.0,8.0,8,7.0,6,8,6,8,8,6,7,8,5,7,5,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,1,7.0,0,0,1,0
female,30,27,Educational Psychology,35.0,10.0,20.0,15.0,10.0,10.0,6.0,8,8.0,8.0,8,5.0,6,8,6,8,8,7,9,7,7,10,5,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,1,7.0,0,1,0,0
female,30,23,Educational Psychology,25.0,10.0,35.0,15.0,0.0,15.0,6.0,9,8.0,6.0,5,4.0,6,8,6,8,8,7,5,9,1,9,2,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,1,3.0,0,0,0,0
female,30,21,Educational Psychology,15.0,20.0,15.0,30.0,5.0,15.0,5.0,7,6.0,6.0,6,6.0,6,8,6,8,8,9,9,8,9,7,9,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,1,8.0,0,1,0,0
female,30,28,Educational Psychology,40.0,15.0,20.0,10.0,5.0,10.0,7.0,9,9.0,7.0,9,7.0,6,8,6,8,8,8,7,5,6,7,4,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,1,6.0,0,0,0,0
female,30,28,Educational Psychology,40.0,20.0,20.0,20.0,0.0,0.0,5.0,8,8.0,7.0,7,7.0,6,8,6,8,8,5,6,5,5,6,8,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,1,5.0,0,0,0,0
female,30,23,Educational Psychology,20.0,25.0,25.0,10.0,10.0,10.0,6.0,9,9.0,8.0,8,7.0,6,8,6,8,8,7,7,6,6,6,4,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,0,1,5.0,0,0,0,0
female,21,23,Applied Maths/Econs,20.0,25.0,20.0,15.0,10.0,10.0,6.0,9,7.0,6.0,6,3.0,7,7,7,7,8,5,4,5,6,7,6,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,2,5.0,0,0,0,0
female,21,24,Applied Maths/Econs,25.0,15.0,25.0,25.0,15.0,15.0,8.0,7,8.0,7.0,6,6.0,7,7,7,7,8,4,6,5,4,5,3,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,2,5.0,0,0,1,0
female,21,28,Applied Maths/Econs,25.0,15.0,25.0,15.0,0.0,20.0,7.0,7,7.0,7.0,7,7.0,7,7,7,7,8,4,5,6,5,6,5,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,2,5.0,0,0,1,0
female,21,30,Applied Maths/Econs,20.0,20.0,25.0,25.0,5.0,5.0,5.0,6,7.0,7.0,7,6.0,7,7,7,7,8,3,3,5,3,5,3,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,2,5.0,0,0,1,0
female,21,22,Applied Maths/Econs,30.0,15.0,25.0,25.0,5.0,0.0,7.0,7,7.0,5.0,5,3.0,7,7,7,7,8,5,4,3,3,2,2,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,2,4.0,0,0,1,0
female,21,25,Applied Maths/Econs,20.0,20.0,20.0,20.0,5.0,15.0,8.0,8,7.0,6.0,7,6.0,7,7,7,7,8,7,8,8,7,8,6,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,2,7.0,0,1,1,1
female,21,23,Applied Maths/Econs,25.0,10.0,35.0,15.0,0.0,15.0,6.0,6,8.0,2.0,8,1.0,7,7,7,7,8,3,3,4,2,2,2,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,2,3.0,0,0,0,0
female,21,21,Applied Maths/Econs,15.0,20.0,15.0,30.0,5.0,15.0,6.0,6,6.0,5.0,5,5.0,7,7,7,7,8,4,4,5,4,5,3,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,2,4.0,0,0,0,0
female,21,28,Applied Maths/Econs,40.0,15.0,20.0,10.0,5.0,10.0,8.0,8,8.0,8.0,8,7.0,7,7,7,7,8,5,4,6,3,7,3,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,2,5.0,0,0,1,0
female,25,25,Mathematics,25.0,20.0,25.0,20.0,10.0,0.0,5.0,6,6.0,5.0,7,3.0,8,9,9,9,7,6,8,9,7,7,8,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,10,7.0,0,1,0,0
female,25,23,Mathematics,20.0,25.0,20.0,15.0,10.0,10.0,3.0,8,7.0,7.0,10,4.0,8,9,9,9,7,6,8,9,8,7,9,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,10,8.0,0,0,0,0
female,25,24,Mathematics,25.0,35.0,30.0,10.0,0.0,0.0,7.0,4,7.0,3.0,7,5.0,8,9,9,9,7,6,8,8,8,7,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,10,8.0,0,0,1,0
female,25,28,Mathematics,25.0,15.0,25.0,15.0,0.0,20.0,8.0,6,7.0,6.0,7,7.0,8,9,9,9,7,7,8,9,7,8,9,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,10,8.0,0,1,1,1
female,25,26,Mathematics,20.0,35.0,20.0,10.0,10.0,5.0,8.0,8,8.0,6.0,9,8.0,8,9,9,9,7,8,8,9,9,8,10,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,10,8.0,0,1,1,1
female,25,30,Mathematics,20.0,20.0,25.0,25.0,5.0,5.0,7.0,5,6.0,5.0,6,4.0,8,9,9,9,7,5,6,8,8,7,8,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,10,6.0,0,0,1,0
female,25,22,Mathematics,30.0,15.0,25.0,25.0,5.0,0.0,7.0,7,8.0,5.0,5,4.0,8,9,9,9,7,8,8,7,8,7,6,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,10,7.0,0,1,0,0
female,25,25,Mathematics,20.0,20.0,20.0,20.0,5.0,15.0,8.0,8,10.0,5.0,6,5.0,8,9,9,9,7,7,9,9,9,9,10,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,10,8.0,0,1,1,1
female,25,23,Mathematics,25.0,10.0,35.0,15.0,0.0,15.0,8.0,4,8.0,1.0,7,1.0,8,9,9,9,7,8,8,6,6,7,6,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,10,7.0,0,1,0,0
female,25,21,Mathematics,15.0,20.0,15.0,30.0,5.0,15.0,7.0,7,8.0,6.0,6,5.0,8,9,9,9,7,6,7,10,7,7,9,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,10,7.0,0,0,1,0
female,25,28,Mathematics,40.0,15.0,20.0,10.0,5.0,10.0,8.0,7,8.0,8.0,8,6.0,8,9,9,9,7,8,8,8,8,8,6,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,10,8.0,0,1,1,1
female,25,28,Mathematics,40.0,20.0,20.0,20.0,0.0,0.0,8.0,8,9.0,7.0,8,7.0,8,9,9,9,7,6,8,8,6,7,9,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,10,7.0,0,0,1,0
female,25,23,Mathematics,20.0,25.0,25.0,10.0,10.0,10.0,8.0,8,8.0,9.0,9,8.0,8,9,9,9,7,6,8,8,8,8,6,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,7,8,10,8.0,0,0,1,0
female,26,25,Statistics,25.0,20.0,25.0,20.0,10.0,0.0,5.0,8,9.0,7.0,8,4.0,8,7,8,8,6,2,5,2,3,1,3,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,0,2.0,0,0,0,0
female,26,24,Statistics,25.0,35.0,30.0,10.0,0.0,0.0,6.0,5,5.0,4.0,5,4.0,8,7,8,8,6,1,1,1,1,1,1,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,0,1.0,0,0,1,0
female,26,28,Statistics,25.0,15.0,25.0,15.0,0.0,20.0,7.0,7,8.0,7.0,7,7.0,8,7,8,8,6,2,2,5,2,8,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,0,3.0,0,0,1,0
female,26,26,Statistics,20.0,35.0,20.0,10.0,10.0,5.0,6.0,7,8.0,6.0,9,7.0,8,7,8,8,6,2,5,4,3,4,2,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,0,3.0,0,0,0,0
female,26,30,Statistics,20.0,20.0,25.0,25.0,5.0,5.0,6.0,6,6.0,5.0,8,4.0,8,7,8,8,6,1,3,5,1,2,1,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,0,1.0,1,0,1,0
female,26,22,Statistics,30.0,15.0,25.0,25.0,5.0,0.0,6.0,8,7.0,7.0,9,4.0,8,7,8,8,6,3,1,2,2,2,3,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,0,2.0,0,0,0,0
female,26,25,Statistics,20.0,20.0,20.0,20.0,5.0,15.0,8.0,8,7.0,7.0,10,5.0,8,7,8,8,6,4,5,8,8,10,8,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,0,8.0,1,1,1,1
female,26,23,Statistics,25.0,10.0,35.0,15.0,0.0,15.0,5.0,6,8.0,5.0,5,2.0,8,7,8,8,6,5,2,6,2,5,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,0,5.0,0,1,1,1
female,26,21,Statistics,15.0,20.0,15.0,30.0,5.0,15.0,6.0,6,6.0,7.0,5,5.0,8,7,8,8,6,1,5,5,2,5,2,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,0,3.0,0,0,1,0
female,26,28,Statistics,40.0,15.0,20.0,10.0,5.0,10.0,7.0,8,8.0,7.0,8,6.0,8,7,8,8,6,9,8,8,5,6,7,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,0,7.0,0,1,0,0
female,26,28,Statistics,40.0,20.0,20.0,20.0,0.0,0.0,9.0,8,7.0,6.0,7,6.0,8,7,8,8,6,3,4,6,4,5,2,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,0,4.0,0,0,0,0
female,26,23,Statistics,20.0,25.0,25.0,10.0,10.0,10.0,6.0,9,9.0,8.0,9,7.0,8,7,8,8,6,5,6,8,6,8,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,8,0,5.0,0,0,1,0
female,27,25,Organizational Psychology,25.0,20.0,25.0,20.0,10.0,0.0,4.0,6,8.0,7.0,6,3.0,7,8,7,9,5,2,4,5,4,4,3,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,6,3.0,0,0,0,0
female,27,24,Organizational Psychology,25.0,35.0,30.0,10.0,0.0,0.0,4.0,6,7.0,3.0,6,4.0,7,8,7,9,5,4,7,8,2,6,2,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,6,3.0,0,0,0,0
female,27,24,Organizational Psychology,25.0,15.0,25.0,25.0,15.0,15.0,5.0,5,6.0,5.0,7,5.0,7,8,7,9,5,7,6,8,6,9,6,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,6,7.0,0,1,1,1
female,27,28,Organizational Psychology,25.0,15.0,25.0,15.0,0.0,20.0,6.0,7,6.0,6.0,5,6.0,7,8,7,9,5,6,4,7,4,5,2,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,6,4.0,0,0,1,0
female,27,26,Organizational Psychology,20.0,35.0,20.0,10.0,10.0,5.0,6.0,8,9.0,8.0,9,7.0,7,8,7,9,5,8,5,9,7,6,5,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,6,6.0,0,1,0,0
female,27,22,Organizational Psychology,30.0,15.0,25.0,25.0,5.0,0.0,3.0,6,6.0,5.0,4,4.0,7,8,7,9,5,8,5,6,9,4,6,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,6,7.0,0,1,0,0
female,27,25,Organizational Psychology,20.0,20.0,20.0,20.0,5.0,15.0,6.0,8,8.0,6.0,8,3.0,7,8,7,9,5,6,5,5,4,4,4,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,6,3.0,0,0,0,0
female,27,23,Organizational Psychology,25.0,10.0,35.0,15.0,0.0,15.0,2.0,9,9.0,3.0,7,7.0,7,8,7,9,5,7,4,7,7,6,8,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,6,6.0,1,1,0,0
female,27,21,Organizational Psychology,15.0,20.0,15.0,30.0,5.0,15.0,5.0,7,6.0,7.0,6,5.0,7,8,7,9,5,2,6,6,6,4,5,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,6,5.0,0,1,1,1
female,27,28,Organizational Psychology,40.0,15.0,20.0,10.0,5.0,10.0,7.0,8,8.0,7.0,8,7.0,7,8,7,9,5,7,7,7,4,7,4,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,6,6.0,0,1,0,0
female,27,28,Organizational Psychology,40.0,20.0,20.0,20.0,0.0,0.0,6.0,8,7.0,6.0,8,6.0,7,8,7,9,5,4,3,4,2,3,3,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,6,3.0,0,0,0,0
female,23,25,Law,25.0,20.0,25.0,20.0,10.0,0.0,8.0,9,10.0,9.0,10,7.0,8,2,7,8,8,2,8,10,3,10,3,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,12,3,5.0,0,0,0,0
female,23,24,Law,25.0,35.0,30.0,10.0,0.0,0.0,4.0,6,7.0,6.0,7,2.0,8,2,7,8,8,3,7,10,4,8,2,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,12,3,5.0,0,0,0,0
female,23,24,Law,25.0,15.0,25.0,25.0,15.0,15.0,7.0,6,6.0,7.0,6,5.0,8,2,7,8,8,5,10,7,4,5,7,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,12,3,5.0,0,0,1,0
female,23,28,Law,25.0,15.0,25.0,15.0,0.0,20.0,6.0,6,7.0,9.0,7,7.0,8,2,7,8,8,6,6,8,3,8,3,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,12,3,4.0,0,0,1,0
female,23,26,Law,20.0,35.0,20.0,10.0,10.0,5.0,8.0,8,8.0,10.0,8,7.0,8,2,7,8,8,10,6,6,9,5,3,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,12,3,6.0,0,0,1,0
female,23,30,Law,20.0,20.0,25.0,25.0,5.0,5.0,6.0,7,7.0,6.0,6,6.0,8,2,7,8,8,7,9,7,7,4,3,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,12,3,8.0,0,0,1,0
female,23,25,Law,20.0,20.0,20.0,20.0,5.0,15.0,8.0,7,7.0,8.0,8,4.0,8,2,7,8,8,9,9,9,8,5,3,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,12,3,7.0,0,1,1,1
female,23,23,Law,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8,8.0,6.0,7,7.0,8,2,7,8,8,8,7,9,8,8,3,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,12,3,7.0,1,0,0,0
female,23,21,Law,15.0,20.0,15.0,30.0,5.0,15.0,7.0,7,7.0,7.0,7,5.0,8,2,7,8,8,2,9,9,3,8,3,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,12,3,6.0,0,0,0,0
female,23,28,Law,40.0,15.0,20.0,10.0,5.0,10.0,6.0,9,9.0,8.0,9,6.0,8,2,7,8,8,3,9,9,3,9,5,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,12,3,2.0,0,0,0,0
female,23,28,Law,40.0,20.0,20.0,20.0,0.0,0.0,6.0,8,9.0,7.0,8,6.0,8,2,7,8,8,3,9,9,5,9,5,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,12,3,5.0,0,0,0,0
female,23,23,Law,20.0,25.0,25.0,10.0,10.0,10.0,8.0,10,10.0,10.0,10,10.0,8,2,7,8,8,8,8,8,8,9,8,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,12,3,9.0,1,1,1,1
female,24,25,Law,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10,9.0,10.0,4,4.0,6,9,6,8,7,6,7,9,9,9,8,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,2,5,3,7.0,0,1,0,0
female,24,24,Law,25.0,35.0,30.0,10.0,0.0,0.0,3.0,7,7.0,7.0,5,3.0,6,9,6,8,7,7,9,8,7,6,5,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,2,5,3,8.0,0,1,0,0
female,24,24,Law,25.0,15.0,25.0,25.0,15.0,15.0,8.0,5,5.0,5.0,5,4.0,6,9,6,8,7,4,7,7,4,5,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,2,5,3,2.0,0,0,1,0
female,24,28,Law,25.0,15.0,25.0,15.0,0.0,20.0,5.0,7,5.0,5.0,6,5.0,6,9,6,8,7,4,5,7,1,5,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,2,5,3,5.0,0,0,0,0
female,24,30,Law,20.0,20.0,25.0,25.0,5.0,5.0,3.0,7,6.0,5.0,5,6.0,6,9,6,8,7,5,5,8,8,5,7,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,2,5,3,7.0,0,1,1,1
female,24,22,Law,30.0,15.0,25.0,25.0,5.0,0.0,3.0,5,5.0,6.0,5,3.0,6,9,6,8,7,8,5,6,7,5,5,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,2,5,3,7.0,0,1,0,0
male,25,21,Operations Research,12.0,18.0,20.0,16.0,16.0,18.0,6.0,8,7.0,9.0,5,7.0,3,10,8,9,5,3,10,10,6,4,7,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,3,2,0,4.0,0,0,0,0
male,25,27,Operations Research,20.0,20.0,20.0,10.0,10.0,20.0,5.0,7,7.0,6.0,7,5.0,3,10,8,9,5,4,10,8,8,6,4,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,3,2,0,3.0,0,0,0,0
male,25,21,Operations Research,10.0,20.0,40.0,10.0,10.0,10.0,5.0,7,6.0,6.0,6,7.0,3,10,8,9,5,5,4,3,7,4,3,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,3,2,0,1.0,0,0,1,0
male,25,25,Operations Research,20.0,20.0,15.0,15.0,15.0,15.0,7.0,8,9.0,6.0,8,5.0,3,10,8,9,5,8,10,9,9,8,4,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,3,2,0,3.0,0,0,0,0
male,25,23,Operations Research,20.0,20.0,20.0,15.0,15.0,10.0,2.0,5,5.0,3.0,5,2.0,3,10,8,9,5,8,9,9,8,7,4,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,3,2,0,3.0,0,0,0,0
male,25,23,Operations Research,10.0,20.0,20.0,20.0,20.0,10.0,3.0,6,6.0,5.0,6,5.0,3,10,8,9,5,6,6,8,7,8,4,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,3,2,0,2.0,0,0,0,0
male,25,24,Operations Research,35.0,10.0,20.0,20.0,10.0,5.0,4.0,6,6.0,6.0,6,4.0,3,10,8,9,5,7,5,4,4,8,3,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,3,2,0,2.0,0,0,0,0
male,25,30,Operations Research,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8,7.0,10.0,7,4.0,3,10,8,9,5,6,10,10,8,5,3,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,3,2,0,6.0,0,0,1,0
male,25,25,Operations Research,20.0,23.0,23.0,22.0,7.0,5.0,6.0,8,9.0,7.0,7,8.0,3,10,8,9,5,5,6,6,5,7,3,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,3,2,0,3.0,0,0,1,0
male,25,26,Operations Research,20.0,25.0,20.0,15.0,15.0,5.0,2.0,5,2.0,3.0,1,3.0,3,10,8,9,5,5,8,9,7,8,4,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,3,2,0,3.0,0,0,0,0
male,25,27,Operations Research,10.0,10.0,30.0,25.0,10.0,15.0,2.0,4,5.0,4.0,4,3.0,3,10,8,9,5,4,6,8,7,6,3,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,3,2,0,1.0,0,0,0,0
male,25,23,Operations Research,50.0,10.0,20.0,10.0,10.0,0.0,2.0,8,10.0,3.0,10,3.0,3,10,8,9,5,8,9,10,9,10,7,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,3,2,0,3.0,0,0,0,0
male,25,24,Operations Research,20.0,20.0,20.0,15.0,15.0,10.0,6.0,7,9.0,9.0,9,8.0,3,10,8,9,5,3,10,9,10,4,4,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,3,2,0,3.0,0,0,1,0
male,23,21,Mechanical Engineering,12.0,18.0,20.0,16.0,16.0,18.0,8.0,9,8.0,8.0,7,6.0,6,9,6,8,4,3,10,9,5,9,2,1,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1,6,3,1,6.0,0,0,1,0
